LTER.site,Locale,Species.code,Year,Abundance
Phoenix,I-17,Coleoptera,2005,1.7
Phoenix,I-17,Coleoptera,2007,0.1
Phoenix,I-17,Coleoptera,2008,0.6
Phoenix,I-17,Coleoptera,2009,0.8
Phoenix,I-17,Coleoptera,2010,1
Phoenix,I-17,Coleoptera,2011,0.1
Phoenix,I-17,Coleoptera,2012,0.5
Phoenix,I-17,Coleoptera,2013,0.2
Phoenix,I-17,Coleoptera,2014,0.2
Phoenix,I-17,Coleoptera,2017,1.3
Phoenix,I-17,Aleyrodidae,2002,0.2
Phoenix,I-17,Aleyrodidae,2004,0.1
Phoenix,I-17,Lygaeidae,2002,0.3
Phoenix,I-17,Lygaeidae,2004,0.2
Phoenix,I-17,Lygaeidae,2005,0.3
Phoenix,I-17,Lygaeidae,2007,0.1
Phoenix,I-17,Pheidole tucsonica,2002,1.2
Phoenix,I-17,Pheidole tucsonica,2006,0.7
Phoenix,I-17,Pheidole tucsonica,2007,0.4
Phoenix,I-17,Pheidole tucsonica,2008,1.1
Phoenix,I-17,Pheidole tucsonica,2009,8.3
Phoenix,I-17,Pheidole tucsonica,2010,4.4
Phoenix,I-17,Pheidole tucsonica,2011,2.2
Phoenix,I-17,Pheidole tucsonica,2012,1.3
Phoenix,I-17,Pheidole tucsonica,2013,7.1
Phoenix,I-17,Pheidole tucsonica,2014,4.5
Phoenix,I-17,Termitidae,2002,0.4
Phoenix,I-17,Termitidae,2003,0.1
Phoenix,I-17,Termitidae,2004,0.2
Phoenix,I-17,Termitidae,2007,0.2
Phoenix,I-17,Termitidae,2008,7
Phoenix,I-17,Termitidae,2009,12.6
Phoenix,I-17,Termitidae,2010,1.7
Phoenix,I-17,Termitidae,2011,0.8
Phoenix,I-17,Termitidae,2012,0.9
Phoenix,I-17,Termitidae,2015,0.1
Phoenix,I-17,Termitidae,2016,6.3
Phoenix,I-17,Termitidae,2017,0.6
Phoenix,I-17,Theridiidae,2002,0.2
Phoenix,I-17,Theridiidae,2003,0.9
Phoenix,I-17,Theridiidae,2004,0.5
Phoenix,I-17,Theridiidae,2005,0.3
Phoenix,I-17,Theridiidae,2008,0.1
Phoenix,I-17,Theridiidae,2015,0.1
Phoenix,I-17,Theridiidae,2016,0.1
Phoenix,I-17,Ephebomyrmex,2002,0.9
Phoenix,I-17,Ephebomyrmex,2004,0.3
Phoenix,I-17,Ephebomyrmex,2005,0.2
Phoenix,I-17,Ephebomyrmex,2006,0.7
Phoenix,I-17,Ephebomyrmex,2007,0.9
Phoenix,I-17,Ephebomyrmex,2008,0.2
Phoenix,I-17,Ephebomyrmex,2009,0.5
Phoenix,I-17,Ephebomyrmex,2010,0.3
Phoenix,I-17,Ephebomyrmex,2011,0.7
Phoenix,I-17,Ephebomyrmex,2012,0.1
Phoenix,I-17,Ephebomyrmex,2013,0.2
Phoenix,I-17,Pheidole gilvescens,2002,0.1
Phoenix,I-17,Psocoptera,2002,0.6
Phoenix,I-17,Psocoptera,2003,0.4
Phoenix,I-17,Psocoptera,2006,0.1
Phoenix,I-17,Psocoptera,2007,0.1
Phoenix,I-17,Araneidae,2002,0.1
Phoenix,I-17,Araneidae,2003,0.2
Phoenix,I-17,Araneidae,2015,0.1
Phoenix,I-17,Thysanoptera,2002,0.1
Phoenix,I-17,Thysanoptera,2005,0.4
Phoenix,I-17,Thysanoptera,2006,0.1
Phoenix,I-17,Neuroptera,2002,0.1
Phoenix,I-17,Cicadellidae,2002,0.1
Phoenix,I-17,Cicadellidae,2003,0.5
Phoenix,I-17,Cicadellidae,2004,0.1
Phoenix,I-17,Cicadellidae,2005,0.2
Phoenix,I-17,Cicadellidae,2008,0.1
Phoenix,I-17,Cicadellidae,2011,0.3
Phoenix,I-17,Cicadellidae,2013,0.4
Phoenix,I-17,Cicadellidae,2014,0.7
Phoenix,I-17,Cicadellidae,2015,0.2
Phoenix,I-17,Cicadellidae,2016,0.1
Phoenix,I-17,Cicadellidae,2017,0.3
Phoenix,I-17,Curculionidae,2003,0.1
Phoenix,I-17,Curculionidae,2008,0.1
Phoenix,I-17,Curculionidae,2009,0.1
Phoenix,I-17,Curculionidae,2015,0.1
Phoenix,I-17,Curculionidae,2017,0.2
Phoenix,I-17,Salticidae,2003,0.3
Phoenix,I-17,Salticidae,2004,0.3
Phoenix,I-17,Salticidae,2005,0.3
Phoenix,I-17,Salticidae,2015,0.2
Phoenix,I-17,Miridae,2003,2.7
Phoenix,I-17,Miridae,2008,0.1
Phoenix,I-17,Miridae,2015,0.1
Phoenix,I-17,Linyphiidae,2003,0.4
Phoenix,I-17,Linyphiidae,2005,0.8
Phoenix,I-17,Acrididae,2003,0.2
Phoenix,I-17,Acrididae,2006,0.1
Phoenix,I-17,Acrididae,2011,0.1
Phoenix,I-17,Acrididae,2013,0.2
Phoenix,I-17,Nocibiotes,2003,0.1
Phoenix,I-17,Nocibiotes,2004,0.4
Phoenix,I-17,Nocibiotes,2005,0.2
Phoenix,I-17,Nocibiotes,2006,0.4
Phoenix,I-17,Nocibiotes,2007,0.4
Phoenix,I-17,Nocibiotes,2008,0.1
Phoenix,I-17,Nocibiotes,2010,0.5
Phoenix,I-17,Nocibiotes,2011,0.6
Phoenix,I-17,Nocibiotes,2012,0.3
Phoenix,I-17,Nocibiotes,2013,0.1
Phoenix,I-17,Nocibiotes,2014,0.4
Phoenix,I-17,Nocibiotes,2016,0.1
Phoenix,I-17,Nocibiotes,2017,0.2
Phoenix,I-17,Oxyopidae,2003,0.2
Phoenix,I-17,Carabidae,2003,0.5
Phoenix,I-17,Carabidae,2004,1.1
Phoenix,I-17,Carabidae,2015,0.3
Phoenix,I-17,Scarabaeidae,2003,0.4
Phoenix,I-17,Scarabaeidae,2004,1
Phoenix,I-17,Scarabaeidae,2015,0.1
Phoenix,I-17,Plectreuridae,2003,0.1
Phoenix,I-17,Anthicidae,2003,0.1
Phoenix,I-17,Anthicidae,2005,0.2
Phoenix,I-17,Anthicidae,2015,0.2
Phoenix,I-17,Mimetidae,2003,0.1
Phoenix,I-17,Lepidoptera,2003,0.2
Phoenix,I-17,Lepidoptera,2004,0.1
Phoenix,I-17,Lepidoptera,2005,0.1
Phoenix,I-17,Lepidoptera,2009,0.4
Phoenix,I-17,Lepidoptera,2011,0.4
Phoenix,I-17,Lepidoptera,2012,0.3
Phoenix,I-17,Lepidoptera,2014,0.1
Phoenix,I-17,Lepidoptera,2016,0.1
Phoenix,I-17,Pheidole,2004,4
Phoenix,I-17,Pheidole,2006,1.7
Phoenix,I-17,Pheidole,2007,4.5
Phoenix,I-17,Pheidole,2008,3.4
Phoenix,I-17,Pheidole,2009,0.6
Phoenix,I-17,Pheidole,2010,1.1
Phoenix,I-17,Pheidole,2011,0.7
Phoenix,I-17,Pheidole,2012,3.3
Phoenix,I-17,Pheidole,2013,5.7
Phoenix,I-17,Pheidole,2015,3
Phoenix,I-17,Pheidole,2016,5.1
Phoenix,I-17,Pheidole,2017,0.6
Phoenix,I-17,Dorymyrmex,2004,0.7
Phoenix,I-17,Dorymyrmex,2013,0.1
Phoenix,I-17,Dorymyrmex,2016,0.2
Phoenix,I-17,Solenopsis,2004,3.2
Phoenix,I-17,Solenopsis,2005,0.2
Phoenix,I-17,Solenopsis,2006,5.2
Phoenix,I-17,Solenopsis,2007,1.4
Phoenix,I-17,Solenopsis,2008,0.1
Phoenix,I-17,Solenopsis,2010,0.5
Phoenix,I-17,Solenopsis,2015,1.4
Phoenix,I-17,Myrmecocystus,2004,1.3
Phoenix,I-17,Myrmecocystus,2007,0.3
Phoenix,I-17,Myrmecocystus,2009,0.1
Phoenix,I-17,Myrmecocystus,2010,0.5
Phoenix,I-17,Myrmecocystus,2011,0.2
Phoenix,I-17,Myrmecocystus,2012,1.7
Phoenix,I-17,Myrmecocystus,2013,0.3
Phoenix,I-17,Myrmecocystus,2014,0.1
Phoenix,I-17,Myrmecocystus,2015,0.9
Phoenix,I-17,Myrmecocystus,2016,0.5
Phoenix,I-17,Myrmecocystus,2017,0.5
Phoenix,I-17,Forelius,2004,2
Phoenix,I-17,Forelius,2006,0.1
Phoenix,I-17,Forelius,2015,1.5
Phoenix,I-17,Forelius,2017,0.1
Phoenix,I-17,Tetramorium,2004,0.1
Phoenix,I-17,Tetramorium,2005,0.1
Phoenix,I-17,Tetramorium,2007,0.3
Phoenix,I-17,Tetramorium,2009,0.1
Phoenix,I-17,Tetramorium,2010,0.1
Phoenix,I-17,Tetramorium,2011,0.6
Phoenix,I-17,Tetramorium,2013,0.4
Phoenix,I-17,Tetramorium,2016,0.3
Phoenix,I-17,Eleodes,2004,0.1
Phoenix,I-17,Eleodes,2007,0.3
Phoenix,I-17,Eleodes,2008,0.1
Phoenix,I-17,Syntomus,2004,0.1
Phoenix,I-17,Syntomus,2006,0.3
Phoenix,I-17,Syntomus,2008,0.1
Phoenix,I-17,Elateridae,2004,0.1
Phoenix,I-17,Cecidomyiidae,2005,0.2
Phoenix,I-17,Cecidomyiidae,2014,0.1
Phoenix,I-17,Leiodidae,2005,0.1
Phoenix,I-17,Phoridae,2005,0.1
Phoenix,I-17,Phoridae,2015,0.1
Phoenix,I-17,Meinertellidae,2005,0.4
Phoenix,I-17,Meinertellidae,2007,0.4
Phoenix,I-17,Meinertellidae,2009,0.1
Phoenix,I-17,Meinertellidae,2010,0.3
Phoenix,I-17,Meinertellidae,2011,0.8
Phoenix,I-17,Meinertellidae,2012,0.5
Phoenix,I-17,Meinertellidae,2013,0.2
Phoenix,I-17,Meinertellidae,2014,0.2
Phoenix,I-17,Meinertellidae,2017,0.3
Phoenix,I-17,Triorophus,2005,0.1
Phoenix,I-17,Triorophus,2006,0.1
Phoenix,I-17,Triorophus,2008,0.1
Phoenix,I-17,Triorophus,2009,0.3
Phoenix,I-17,Triorophus,2012,0.1
Phoenix,I-17,Triorophus,2013,0.2
Phoenix,I-17,Triorophus,2014,0.1
Phoenix,I-17,Triorophus,2017,0.1
Phoenix,I-17,Solenopsis xyloni,2005,4.9
Phoenix,I-17,Solenopsis xyloni,2006,10.8
Phoenix,I-17,Solenopsis xyloni,2007,0.8
Phoenix,I-17,Solenopsis xyloni,2008,0.2
Phoenix,I-17,Solenopsis xyloni,2010,0.2
Phoenix,I-17,Solenopsis xyloni,2013,0.6
Phoenix,I-17,Solenopsis xyloni,2015,1.8
Phoenix,I-17,Solenopsis xyloni,2016,1.1
Phoenix,I-17,Solenopsis xyloni,2017,2.1
Phoenix,I-17,Cryptoglossa,2005,0.1
Phoenix,I-17,Cryptoglossa,2006,0.1
Phoenix,I-17,Cryptoglossa,2007,0.7
Phoenix,I-17,Cryptoglossa,2008,0.2
Phoenix,I-17,Cryptoglossa,2009,0.3
Phoenix,I-17,Cryptoglossa,2010,0.4
Phoenix,I-17,Cryptoglossa,2011,0.3
Phoenix,I-17,Cryptoglossa,2012,0.2
Phoenix,I-17,Cryptoglossa,2013,0.5
Phoenix,I-17,Cryptoglossa,2014,0.2
Phoenix,I-17,Cryptoglossa,2016,0.9
Phoenix,I-17,Steatoda,2005,0.2
Phoenix,I-17,Steatoda,2006,0.1
Phoenix,I-17,Steatoda,2009,0.3
Phoenix,I-17,Steatoda,2011,0.1
Phoenix,I-17,Steatoda,2013,0.5
Phoenix,I-17,Steatoda,2014,0.1
Phoenix,I-17,Steatoda,2015,0.2
Phoenix,I-17,Steatoda,2017,0.1
Phoenix,I-17,Entomobryidae,2006,5.9
Phoenix,I-17,Entomobryidae,2007,0.4
Phoenix,I-17,Entomobryidae,2008,2.3
Phoenix,I-17,Entomobryidae,2009,19.1
Phoenix,I-17,Entomobryidae,2010,0.2
Phoenix,I-17,Entomobryidae,2012,15.4
Phoenix,I-17,Entomobryidae,2013,3.3
Phoenix,I-17,Entomobryidae,2014,33.7
Phoenix,I-17,Entomobryidae,2015,57.3
Phoenix,I-17,Entomobryidae,2016,0.9
Phoenix,I-17,Entomobryidae,2017,8.2
Phoenix,I-17,Habronattus,2006,0.1
Phoenix,I-17,Habronattus,2009,0.1
Phoenix,I-17,Habronattus,2012,0.1
Phoenix,I-17,Habronattus,2014,0.1
Phoenix,I-17,Melanaethus,2006,0.7
Phoenix,I-17,Psilochorus,2006,0.4
Phoenix,I-17,Psilochorus,2007,0.5
Phoenix,I-17,Psilochorus,2008,0.8
Phoenix,I-17,Psilochorus,2009,0.4
Phoenix,I-17,Psilochorus,2010,0.4
Phoenix,I-17,Psilochorus,2011,0.1
Phoenix,I-17,Psilochorus,2012,0.6
Phoenix,I-17,Psilochorus,2013,0.3
Phoenix,I-17,Psilochorus,2014,0.5
Phoenix,I-17,Psilochorus,2016,0.1
Phoenix,I-17,Psilochorus,2017,0.3
Phoenix,I-17,Nysius,2006,0.4
Phoenix,I-17,Nysius,2007,0.1
Phoenix,I-17,Nysius,2010,0.2
Phoenix,I-17,Nysius,2011,0.1
Phoenix,I-17,Nysius,2014,0.1
Phoenix,I-17,Mantodea,2006,0.4
Phoenix,I-17,Scopoides,2006,0.1
Phoenix,I-17,Scopoides,2009,0.1
Phoenix,I-17,Scopoides,2013,0.1
Phoenix,I-17,Scopoides,2016,0.1
Phoenix,I-17,Mimetus,2006,0.1
Phoenix,I-17,Mimetus,2008,0.1
Phoenix,I-17,Zelotes,2006,0.1
Phoenix,I-17,Zelotes,2012,0.1
Phoenix,I-17,Zelotes,2013,0.1
Phoenix,I-17,Papusus,2006,0.1
Phoenix,I-17,Papusus,2009,0.1
Phoenix,I-17,Papusus,2012,0.1
Phoenix,I-17,Papusus,2013,0.2
Phoenix,I-17,Papusus,2014,0.4
Phoenix,I-17,Papusus,2017,0.2
Phoenix,I-17,Sminthuridae,2006,0.1
Phoenix,I-17,Sminthuridae,2007,0.1
Phoenix,I-17,Sminthuridae,2008,2.7
Phoenix,I-17,Sminthuridae,2009,3.1
Phoenix,I-17,Sminthuridae,2010,2.3
Phoenix,I-17,Sminthuridae,2011,0.1
Phoenix,I-17,Sminthuridae,2012,1.6
Phoenix,I-17,Sminthuridae,2013,0.8
Phoenix,I-17,Sminthuridae,2014,0.8
Phoenix,I-17,Sminthuridae,2015,3.4
Phoenix,I-17,Sminthuridae,2016,0.1
Phoenix,I-17,Sminthuridae,2017,1
Phoenix,I-17,Cydnidae,2006,0.1
Phoenix,I-17,Araeoschizus,2006,0.1
Phoenix,I-17,Araeoschizus,2008,0.1
Phoenix,I-17,Pogonomyrmex rugosus,2006,0.6
Phoenix,I-17,Pogonomyrmex rugosus,2008,0.1
Phoenix,I-17,Pogonomyrmex rugosus,2009,0.6
Phoenix,I-17,Pogonomyrmex rugosus,2010,5.8
Phoenix,I-17,Pogonomyrmex rugosus,2014,0.1
Phoenix,I-17,Pogonomyrmex rugosus,2016,0.1
Phoenix,I-17,Pogonomyrmex rugosus,2017,0.1
Phoenix,I-17,Solenopsis aurea,2006,14.4
Phoenix,I-17,Solenopsis aurea,2010,0.3
Phoenix,I-17,Solenopsis aurea,2014,0.6
Phoenix,I-17,Pheidole californica,2006,4.9
Phoenix,I-17,Isopoda,2006,0.2
Phoenix,I-17,Isopoda,2008,0.1
Phoenix,I-17,Isopoda,2010,0.1
Phoenix,I-17,Isopoda,2012,0.5
Phoenix,I-17,Isopoda,2013,0.3
Phoenix,I-17,Isopoda,2014,0.6
Phoenix,I-17,Isopoda,2015,0.6
Phoenix,I-17,Isopoda,2016,0.6
Phoenix,I-17,Isopoda,2017,0.2
Phoenix,I-17,Cryptoglossa muricatus,2006,0.1
Phoenix,I-17,Cryptoglossa muricatus,2016,0.3
Phoenix,I-17,Cryptoglossa muricatus,2017,0.3
Phoenix,I-17,Trichiasida hirsuta,2006,0.5
Phoenix,I-17,Trichiasida hirsuta,2015,0.2
Phoenix,I-17,Trichiasida hirsuta,2017,0.1
Phoenix,I-17,Asidina parallela,2006,0.1
Phoenix,I-17,Asidina parallela,2012,0.2
Phoenix,I-17,Asidina parallela,2013,0.1
Phoenix,I-17,Asidina parallela,2017,0.1
Phoenix,I-17,Trichiasida,2007,0.2
Phoenix,I-17,Tetragonoderus,2007,0.2
Phoenix,I-17,Tetragonoderus,2009,0.1
Phoenix,I-17,Tetragonoderus,2010,0.1
Phoenix,I-17,Tetragonoderus,2011,0.3
Phoenix,I-17,Tetragonoderus,2012,0.2
Phoenix,I-17,Tetragonoderus,2013,0.2
Phoenix,I-17,Tetragonoderus,2015,0.1
Phoenix,I-17,Tetragonoderus,2016,0.3
Phoenix,I-17,Argoporis,2007,0.1
Phoenix,I-17,Argoporis,2011,0.1
Phoenix,I-17,Argoporis,2012,0.1
Phoenix,I-17,Argoporis,2013,0.2
Phoenix,I-17,Argoporis,2014,0.1
Phoenix,I-17,Argoporis,2015,0.2
Phoenix,I-17,Novomessor cockerelli,2007,0.1
Phoenix,I-17,Bembidion,2007,0.1
Phoenix,I-17,Brachymyrmex,2007,0.1
Phoenix,I-17,Brachymyrmex,2011,0.1
Phoenix,I-17,Pogonomyrmex californicus,2007,0.1
Phoenix,I-17,Pogonomyrmex californicus,2011,0.8
Phoenix,I-17,Pogonomyrmex californicus,2012,0.2
Phoenix,I-17,Scaphiella,2007,0.1
Phoenix,I-17,Scaphiella,2008,0.1
Phoenix,I-17,Scaphiella,2015,0.1
Phoenix,I-17,Thripidae,2008,0.3
Phoenix,I-17,Thripidae,2014,0.7
Phoenix,I-17,Thripidae,2015,0.2
Phoenix,I-17,Thripidae,2016,0.1
Phoenix,I-17,Sphaeroceridae,2008,0.1
Phoenix,I-17,Isotomidae,2008,1.3
Phoenix,I-17,Isotomidae,2017,0.5
Phoenix,I-17,Cheirodes,2008,0.1
Phoenix,I-17,Arctiidae,2008,0.1
Phoenix,I-17,Thinoxenus,2009,0.1
Phoenix,I-17,Thinoxenus,2010,0.1
Phoenix,I-17,Thinoxenus,2015,0.1
Phoenix,I-17,Chrysomelidae,2009,0.1
Phoenix,I-17,Chrysomelidae,2016,0.2
Phoenix,I-17,Anepsius,2009,0.1
Phoenix,I-17,Anepsius,2015,0.1
Phoenix,I-17,Hemiptera,2009,0.1
Phoenix,I-17,Hemiptera,2016,0.1
Phoenix,I-17,Hemiptera,2017,0.2
Phoenix,I-17,Chloropidae,2009,0.1
Phoenix,I-17,Batuliodes,2009,0.1
Phoenix,I-17,Pheidole tetra,2009,0.1
Phoenix,I-17,Pheidole tetra,2012,0.1
Phoenix,I-17,Emblethis,2009,0.2
Phoenix,I-17,Emblethis,2013,0.1
Phoenix,I-17,Ligyrocoris,2009,0.1
Phoenix,I-17,Ligyrocoris,2011,0.1
Phoenix,I-17,Bethylidae,2009,0.1
Phoenix,I-17,Bethylidae,2010,0.1
Phoenix,I-17,Bethylidae,2016,0.1
Phoenix,I-17,Bethylidae,2017,0.2
Phoenix,I-17,Gryllidae,2009,0.1
Phoenix,I-17,Gryllidae,2013,0.1
Phoenix,I-17,Gryllidae,2014,0.1
Phoenix,I-17,Gryllidae,2016,0.1
Phoenix,I-17,Gryllidae,2017,0.2
Phoenix,I-17,Hypogastruridae,2010,37.3
Phoenix,I-17,Hypogastruridae,2012,0.3
Phoenix,I-17,Hypogastruridae,2015,0.4
Phoenix,I-17,Geomysaprinus (Priscosaprinus),2010,0.1
Phoenix,I-17,Geomysaprinus (Priscosaprinus),2011,0.1
Phoenix,I-17,Geomysaprinus (Priscosaprinus),2012,0.1
Phoenix,I-17,Paratrechina,2010,0.1
Phoenix,I-17,Ichneumonidae,2010,0.1
Phoenix,I-17,Anthicus,2010,0.1
Phoenix,I-17,Anthicus,2011,0.1
Phoenix,I-17,Anthicus,2015,0.2
Phoenix,I-17,Anthicus,2016,0.1
Phoenix,I-17,Vaejovidae,2010,0.2
Phoenix,I-17,Vaejovidae,2012,0.2
Phoenix,I-17,Vaejovidae,2013,0.2
Phoenix,I-17,Vaejovidae,2014,0.2
Phoenix,I-17,Vaejovidae,2016,0.3
Phoenix,I-17,Vaejovidae,2017,0.2
Phoenix,I-17,Coccinellidae,2010,0.1
Phoenix,I-17,Arenivaga,2010,0.3
Phoenix,I-17,Arenivaga,2011,0.1
Phoenix,I-17,Arenivaga,2012,0.3
Phoenix,I-17,Arenivaga,2013,0.5
Phoenix,I-17,Arenivaga,2014,0.4
Phoenix,I-17,Arenivaga,2016,0.3
Phoenix,I-17,Dorymyrmex insanus,2010,0.1
Phoenix,I-17,Dorymyrmex insanus,2012,0.2
Phoenix,I-17,Monomorium,2010,0.1
Phoenix,I-17,Monomorium,2015,1.2
Phoenix,I-17,Solenopsis amblychila,2010,0.4
Phoenix,I-17,Trachymyrmex,2010,0.1
Phoenix,I-17,Xysticus,2010,0.1
Phoenix,I-17,Xysticus,2015,0.2
Phoenix,I-17,Scolopendridae,2010,0.2
Phoenix,I-17,Scolopendridae,2014,0.1
Phoenix,I-17,Steriphanus,2011,0.1
Phoenix,I-17,Rhaphidophorinae,2011,0.1
Phoenix,I-17,Rhaphidophorinae,2013,0.1
Phoenix,I-17,Rhaphidophorinae,2014,0.1
Phoenix,I-17,Tymnes,2011,0.1
Phoenix,I-17,Phyllotreta,2011,0.1
Phoenix,I-17,Phyllotreta,2017,0.2
Phoenix,I-17,Trichiasida hispidula,2011,0.1
Phoenix,I-17,Trichiasida hispidula,2012,0.4
Phoenix,I-17,Trichiasida hispidula,2013,0.2
Phoenix,I-17,Trichiasida hispidula,2016,0.5
Phoenix,I-17,Micaria,2011,0.1
Phoenix,I-17,Metoponium,2011,0.1
Phoenix,I-17,Urozelotes,2012,0.1
Phoenix,I-17,Ptomaphagus,2012,0.1
Phoenix,I-17,Ptomaphagus,2013,0.1
Phoenix,I-17,Sciopithes,2012,0.1
Phoenix,I-17,Encyrtidae,2012,0.1
Phoenix,I-17,Clubiona,2013,0.1
Phoenix,I-17,Actinedida,2013,0.1
Phoenix,I-17,Pyralidae,2013,0.1
Phoenix,I-17,Pyralidae,2014,0.1
Phoenix,I-17,Anystidae,2013,0.1
Phoenix,I-17,Neoanagraphis,2013,0.3
Phoenix,I-17,Erythraeoidea,2013,0.2
Phoenix,I-17,Erythraeoidea,2014,0.8
Phoenix,I-17,Anystoidea,2014,1.4
Phoenix,I-17,Anystoidea,2015,1
Phoenix,I-17,Anystoidea,2016,0.4
Phoenix,I-17,Anystoidea,2017,1.5
Phoenix,I-17,Mecinus,2014,0.6
Phoenix,I-17,Mecinus,2016,0.3
Phoenix,I-17,Mecinus,2017,0.8
Phoenix,I-17,Araneida,2014,0.3
Phoenix,I-17,Araneida,2015,0.1
Phoenix,I-17,Myrmeleontidae,2014,0.1
Phoenix,I-17,Caeculidae,2014,0.2
Phoenix,I-17,Caeculidae,2015,0.2
Phoenix,I-17,Caeculidae,2016,0.4
Phoenix,I-17,Hadrurus arizonensis,2014,0.1
Phoenix,I-17,Hadrurus arizonensis,2016,0.1
Phoenix,I-17,Euryopis,2014,0.2
Phoenix,I-17,Euryopis,2015,0.1
Phoenix,I-17,Chironomidae,2014,0.1
Phoenix,I-17,Scelionidae,2014,0.2
Phoenix,I-17,Scelionidae,2015,0.2
Phoenix,I-17,Thomisidae,2014,0.4
Phoenix,I-17,Geocoris,2014,0.1
Phoenix,I-17,Geocoris,2017,0.1
Phoenix,I-17,Coccidophilus,2014,0.1
Phoenix,I-17,Aphelinidae,2014,0.1
Phoenix,I-17,Metepeira,2014,0.1
Phoenix,I-17,Coccoidea,2015,0.3
Phoenix,I-17,Histeridae,2015,0.6
Phoenix,I-17,Histeridae,2016,0.4
Phoenix,I-17,Stenomorpha acerba,2015,0.7
Phoenix,I-17,Sinea,2015,0.1
Phoenix,I-17,Trichogrammatidae,2015,0.1
Phoenix,I-17,Xyphon,2015,0.1
Phoenix,I-17,Oribatida,2015,1.1
Phoenix,I-17,Oribatida,2017,0.1
Phoenix,I-17,Asbolus verrucosus,2015,0.2
Phoenix,I-17,Asbolus verrucosus,2016,0.1
Phoenix,I-17,Asbolus verrucosus,2017,0.2
Phoenix,I-17,Pogonomyrmex,2015,0.8
Phoenix,I-17,Veromessor pergandei,2015,3.6
Phoenix,I-17,Veromessor pergandei,2016,0.5
Phoenix,I-17,Veromessor pergandei,2017,0.9
Phoenix,I-17,Chyphotes,2015,0.1
Phoenix,I-17,Chyphotes,2016,0.2
Phoenix,I-17,Chyphotes,2017,0.2
Phoenix,I-17,Zoropsidae,2015,0.1
Phoenix,I-17,Veromessor,2015,0.5
Phoenix,I-17,Bdellidae,2015,0.2
Phoenix,I-17,Bdellidae,2017,0.1
Phoenix,I-17,Linepithema humile,2015,0.2
Phoenix,I-17,Staphylinidae,2015,0.2
Phoenix,I-17,Chrysididae,2015,0.1
Phoenix,I-17,Cryptoglossa variolosa,2016,0.1
Phoenix,I-17,Erythraeidae,2016,0.1
Phoenix,I-17,Erythraeidae,2017,1
Phoenix,I-17,Argoporis bicolor,2017,0.1
Phoenix,I-17,Mantidae,2017,0.1
Phoenix,I-17,Bombyliidae,2017,0.1
Phoenix,I-17,Chrysopidae,2017,0.1
Phoenix,I-17,Agroeca,2017,0.2
Phoenix,L-7,Solpugida,2002,0.2
Phoenix,L-7,Solpugida,2005,0.7
Phoenix,L-7,Solpugida,2006,0.1
Phoenix,L-7,Solpugida,2007,0.1
Phoenix,L-7,Solpugida,2011,0.1
Phoenix,L-7,Formicidae,2002,28.6
Phoenix,L-7,Formicidae,2003,11.1
Phoenix,L-7,Formicidae,2004,34.2
Phoenix,L-7,Formicidae,2005,2.7
Phoenix,L-7,Formicidae,2006,0.1
Phoenix,L-7,Formicidae,2007,0.3
Phoenix,L-7,Formicidae,2008,0.3
Phoenix,L-7,Formicidae,2009,0.5
Phoenix,L-7,Formicidae,2015,0.4
Phoenix,L-7,Lepismatidae,2002,5.9
Phoenix,L-7,Lepismatidae,2003,2
Phoenix,L-7,Lepismatidae,2004,0.7
Phoenix,L-7,Lepismatidae,2005,0.4
Phoenix,L-7,Lepismatidae,2007,0.1
Phoenix,L-7,Lepismatidae,2008,0.4
Phoenix,L-7,Lepismatidae,2009,0.2
Phoenix,L-7,Lepismatidae,2010,0.4
Phoenix,L-7,Lepismatidae,2011,1.1
Phoenix,L-7,Lepismatidae,2012,2
Phoenix,L-7,Lepismatidae,2013,0.2
Phoenix,L-7,Lepismatidae,2014,2.3
Phoenix,L-7,Lepismatidae,2015,1.2
Phoenix,L-7,Psocoptera,2002,0.3
Phoenix,L-7,Psocoptera,2003,0.4
Phoenix,L-7,Psocoptera,2005,0.1
Phoenix,L-7,Psocoptera,2006,0.4
Phoenix,L-7,Psocoptera,2007,0.4
Phoenix,L-7,Psocoptera,2008,0.1
Phoenix,L-7,Psocoptera,2010,0.1
Phoenix,L-7,Psocoptera,2014,0.2
Phoenix,L-7,Acari,2002,5.2
Phoenix,L-7,Acari,2003,38.8
Phoenix,L-7,Acari,2004,6.6
Phoenix,L-7,Acari,2005,12.7
Phoenix,L-7,Acari,2006,2.8
Phoenix,L-7,Acari,2007,1.2
Phoenix,L-7,Acari,2008,2.6
Phoenix,L-7,Acari,2009,1.1
Phoenix,L-7,Acari,2010,0.4
Phoenix,L-7,Acari,2011,11.3
Phoenix,L-7,Acari,2012,1.4
Phoenix,L-7,Acari,2013,0.1
Phoenix,L-7,Acari,2014,0.4
Phoenix,L-7,Acari,2015,2
Phoenix,L-7,Collembola,2002,245.1
Phoenix,L-7,Collembola,2003,44
Phoenix,L-7,Collembola,2004,4
Phoenix,L-7,Collembola,2005,7.6
Phoenix,L-7,Collembola,2006,3.4
Phoenix,L-7,Collembola,2015,0.2
Phoenix,L-7,Pholcidae,2002,0.7
Phoenix,L-7,Pholcidae,2003,3.6
Phoenix,L-7,Pholcidae,2004,2.7
Phoenix,L-7,Pholcidae,2005,0.8
Phoenix,L-7,Tenebrionidae,2002,1.8
Phoenix,L-7,Tenebrionidae,2003,7.2
